name,pos,ang,sca
Yashi.X,223/68/-1512,270/0/0,2.54/2.540001/2.540001
Yashi.X,206/68/-1512,270/0/0,2.54/2.540001/2.540001
Yashi.X,218/68/-1529,270/0/0,2.54/2.540001/2.540001
Yashi.X,234/68/-1529,270/0/0,2.54/2.540001/2.540001
Yashi.X,201/68/-1543,270/0/0,2.54/2.540001/2.540001
Yashi.X,185/68/-1543,270/0/0,2.54/2.540001/2.540001
Yashi.X,173/68/-1525,270/0/0,2.54/2.540001/2.540001
Yashi.X,190/68/-1525,270/0/0,2.54/2.540001/2.540001
Yashi.X,129/68/-1572,270/0/0,2.54/2.540001/2.540001
Yashi.X,112/68/-1572,270/0/0,2.54/2.540001/2.540001
Yashi.X,123/68/-1590,270/0/0,2.54/2.540001/2.540001
Yashi.X,140/68/-1590,270/0/0,2.54/2.540001/2.540001
Yashi.X,173/68/-1576,270/0/0,2.54/2.540001/2.540001
Yashi.X,156/68/-1576,270/0/0,2.54/2.540001/2.540001
Yashi.X,145/68/-1559,270/0/0,2.54/2.540001/2.540001
Yashi.X,162/68/-1559,270/0/0,2.54/2.540001/2.540001
Yashi.X,255/68/-1569,270/0/0,2.54/2.540001/2.540001
Yashi.X,238/68/-1569,270/0/0,2.54/2.540001/2.540001
Yashi.X,249/68/-1587,270/0/0,2.54/2.540001/2.540001
Yashi.X,266/68/-1587,270/0/0,2.54/2.540001/2.540001
Yashi.X,233/68/-1600,270/0/0,2.54/2.540001/2.540001
Yashi.X,216/68/-1600,270/0/0,2.54/2.540001/2.540001
Yashi.X,205/68/-1583,270/0/0,2.54/2.540001/2.540001
Yashi.X,222/68/-1583,270/0/0,2.54/2.540001/2.540001
Yashi.X,-97/68/-1583,270/0/0,2.54/2.540001/2.540001
Yashi.X,-113/68/-1583,270/0/0,2.54/2.540001/2.540001
Yashi.X,-102/68/-1600,270/0/0,2.54/2.540001/2.540001
Yashi.X,-85/68/-1600,270/0/0,2.54/2.540001/2.540001
Yashi.X,-52/68/-1587,270/0/0,2.54/2.540001/2.540001
Yashi.X,-69/68/-1587,270/0/0,2.54/2.540001/2.540001
Yashi.X,-80/68/-1569,270/0/0,2.54/2.540001/2.540001
Yashi.X,-64/68/-1569,270/0/0,2.54/2.540001/2.540001
Yashi.X,-157/68/-1559,270/0/0,2.54/2.540001/2.540001
Yashi.X,-173/68/-1559,270/0/0,2.54/2.540001/2.540001
Yashi.X,-162/68/-1576,270/0/0,2.54/2.540001/2.540001
Yashi.X,-145/68/-1576,270/0/0,2.54/2.540001/2.540001
Yashi.X,-178/68/-1590,270/0/0,2.54/2.540001/2.540001
Yashi.X,-195/68/-1590,270/0/0,2.54/2.540001/2.540001
Yashi.X,-206/68/-1572,270/0/0,2.54/2.540001/2.540001
Yashi.X,-190/68/-1572,270/0/0,2.54/2.540001/2.540001
Yashi.X,-128/68/-1525,270/0/0,2.54/2.540001/2.540001
Yashi.X,-145/68/-1525,270/0/0,2.54/2.540001/2.540001
Yashi.X,-134/68/-1543,270/0/0,2.54/2.540001/2.540001
Yashi.X,-117/68/-1543,270/0/0,2.54/2.540001/2.540001
Yashi.X,-84/68/-1529,270/0/0,2.54/2.540001/2.540001
Yashi.X,-101/68/-1529,270/0/0,2.54/2.540001/2.540001
Yashi.X,-112/68/-1512,270/0/0,2.54/2.540001/2.540001
Yashi.X,-95/68/-1512,270/0/0,2.54/2.540001/2.540001
Yashi.X,-2/68/-1522,270/0/0,2.54/2.540001/2.540001
Yashi.X,-19/68/-1522,270/0/0,2.54/2.540001/2.540001
Yashi.X,-7/68/-1539,270/0/0,2.54/2.540001/2.540001
Yashi.X,9/68/-1539,270/0/0,2.54/2.540001/2.540001
Yashi.X,-24/68/-1553,270/0/0,2.54/2.540001/2.540001
Yashi.X,-40/68/-1553,270/0/0,2.54/2.540001/2.540001
Yashi.X,-52/68/-1535,270/0/0,2.54/2.540001/2.540001
Yashi.X,-35/68/-1535,270/0/0,2.54/2.540001/2.540001
Yashi.X,-59/68/-1626,270/0/0,2.54/2.540001/2.540001
Yashi.X,-76/68/-1626,270/0/0,2.54/2.540001/2.540001
Yashi.X,-65/68/-1644,270/0/0,2.54/2.540001/2.540001
Yashi.X,-48/68/-1644,270/0/0,2.54/2.540001/2.540001
Yashi.X,-15/68/-1630,270/0/0,2.54/2.540001/2.540001
Yashi.X,-32/68/-1630,270/0/0,2.54/2.540001/2.540001
Yashi.X,-43/68/-1612,270/0/0,2.54/2.540001/2.540001
Yashi.X,-26/68/-1612,270/0/0,2.54/2.540001/2.540001
Yashi.X,-119/68/-1602,270/0/0,2.54/2.540001/2.540001
Yashi.X,-136/68/-1602,270/0/0,2.54/2.540001/2.540001
Yashi.X,-125/68/-1620,270/0/0,2.54/2.540001/2.540001
Yashi.X,-108/68/-1620,270/0/0,2.54/2.540001/2.540001
Yashi.X,-141/68/-1633,270/0/0,2.54/2.540001/2.540001
Yashi.X,-158/68/-1633,270/0/0,2.54/2.540001/2.540001
Yashi.X,-169/68/-1616,270/0/0,2.54/2.540001/2.540001
Yashi.X,-152/68/-1616,270/0/0,2.54/2.540001/2.540001
Yashi.X,-214/68/-1663,270/0/0,2.54/2.540001/2.540001
Yashi.X,-231/68/-1663,270/0/0,2.54/2.540001/2.540001
Yashi.X,-220/68/-1681,270/0/0,2.54/2.540001/2.540001
Yashi.X,-203/68/-1681,270/0/0,2.54/2.540001/2.540001
Yashi.X,-170/68/-1667,270/0/0,2.54/2.540001/2.540001
Yashi.X,-187/68/-1667,270/0/0,2.54/2.540001/2.540001
Yashi.X,-198/68/-1649,270/0/0,2.54/2.540001/2.540001
Yashi.X,-181/68/-1649,270/0/0,2.54/2.540001/2.540001
Yashi.X,-88/68/-1659,270/0/0,2.54/2.540001/2.540001
Yashi.X,-105/68/-1659,270/0/0,2.54/2.540001/2.540001
Yashi.X,-93/68/-1677,270/0/0,2.54/2.540001/2.540001
Yashi.X,-77/68/-1677,270/0/0,2.54/2.540001/2.540001
Yashi.X,-110/68/-1691,270/0/0,2.54/2.540001/2.540001
Yashi.X,-126/68/-1691,270/0/0,2.54/2.540001/2.540001
Yashi.X,-138/68/-1673,270/0/0,2.54/2.540001/2.540001
Yashi.X,-121/68/-1673,270/0/0,2.54/2.540001/2.540001
Yashi.X,222/68/-1273,270/0/0,2.54/2.540001/2.540001
Yashi.X,205/68/-1273,270/0/0,2.54/2.540001/2.540001
Yashi.X,216/68/-1290,270/0/0,2.54/2.540001/2.540001
Yashi.X,233/68/-1290,270/0/0,2.54/2.540001/2.540001
Yashi.X,266/68/-1277,270/0/0,2.54/2.540001/2.540001
Yashi.X,249/68/-1277,270/0/0,2.54/2.540001/2.540001
Yashi.X,238/68/-1259,270/0/0,2.54/2.540001/2.540001
Yashi.X,255/68/-1259,270/0/0,2.54/2.540001/2.540001
Yashi.X,162/68/-1249,270/0/0,2.54/2.540001/2.540001
Yashi.X,145/68/-1249,270/0/0,2.54/2.540001/2.540001
Yashi.X,156/68/-1267,270/0/0,2.54/2.540001/2.540001
Yashi.X,173/68/-1267,270/0/0,2.54/2.540001/2.540001
Yashi.X,140/68/-1280,270/0/0,2.54/2.540001/2.540001
Yashi.X,123/68/-1280,270/0/0,2.54/2.540001/2.540001
Yashi.X,112/68/-1263,270/0/0,2.54/2.540001/2.540001
Yashi.X,129/68/-1263,270/0/0,2.54/2.540001/2.540001
Yashi.X,190/68/-1215,270/0/0,2.54/2.540001/2.540001
Yashi.X,173/68/-1215,270/0/0,2.54/2.540001/2.540001
Yashi.X,185/68/-1233,270/0/0,2.54/2.540001/2.540001
Yashi.X,201/68/-1233,270/0/0,2.54/2.540001/2.540001
Yashi.X,234/68/-1219,270/0/0,2.54/2.540001/2.540001
Yashi.X,218/68/-1219,270/0/0,2.54/2.540001/2.540001
Yashi.X,206/68/-1202,270/0/0,2.54/2.540001/2.540001
Yashi.X,223/68/-1202,270/0/0,2.54/2.540001/2.540001
Yashi.X,316/68/-1212,270/0/0,2.54/2.540001/2.540001
Yashi.X,300/68/-1212,270/0/0,2.54/2.540001/2.540001
Yashi.X,311/68/-1229,270/0/0,2.54/2.540001/2.540001
Yashi.X,328/68/-1229,270/0/0,2.54/2.540001/2.540001
Yashi.X,295/68/-1243,270/0/0,2.54/2.540001/2.540001
Yashi.X,278/68/-1243,270/0/0,2.54/2.540001/2.540001
Yashi.X,267/68/-1225,270/0/0,2.54/2.540001/2.540001
Yashi.X,283/68/-1225,270/0/0,2.54/2.540001/2.540001
Yashi.X,259/68/-1316,270/0/0,2.54/2.540001/2.540001
Yashi.X,242/68/-1316,270/0/0,2.54/2.540001/2.540001
Yashi.X,254/68/-1334,270/0/0,2.54/2.540001/2.540001
Yashi.X,270/68/-1334,270/0/0,2.54/2.540001/2.540001
Yashi.X,303/68/-1320,270/0/0,2.54/2.540001/2.540001
Yashi.X,287/68/-1320,270/0/0,2.54/2.540001/2.540001
Yashi.X,275/68/-1302,270/0/0,2.54/2.540001/2.540001
Yashi.X,292/68/-1302,270/0/0,2.54/2.540001/2.540001
Yashi.X,199/68/-1292,270/0/0,2.54/2.540001/2.540001
Yashi.X,182/68/-1292,270/0/0,2.54/2.540001/2.540001
Yashi.X,193/68/-1310,270/0/0,2.54/2.540001/2.540001
Yashi.X,210/68/-1310,270/0/0,2.54/2.540001/2.540001
Yashi.X,177/68/-1324,270/0/0,2.54/2.540001/2.540001
Yashi.X,160/68/-1324,270/0/0,2.54/2.540001/2.540001
Yashi.X,149/68/-1306,270/0/0,2.54/2.540001/2.540001
Yashi.X,166/68/-1306,270/0/0,2.54/2.540001/2.540001
Yashi.X,104/68/-1353,270/0/0,2.54/2.540001/2.540001
Yashi.X,88/68/-1353,270/0/0,2.54/2.540001/2.540001
Yashi.X,99/68/-1371,270/0/0,2.54/2.540001/2.540001
Yashi.X,116/68/-1371,270/0/0,2.54/2.540001/2.540001
Yashi.X,149/68/-1357,270/0/0,2.54/2.540001/2.540001
Yashi.X,132/68/-1357,270/0/0,2.54/2.540001/2.540001
Yashi.X,121/68/-1339,270/0/0,2.54/2.540001/2.540001
Yashi.X,137/68/-1339,270/0/0,2.54/2.540001/2.540001
Yashi.X,230/68/-1349,270/0/0,2.54/2.540001/2.540001
Yashi.X,214/68/-1349,270/0/0,2.54/2.540001/2.540001
Yashi.X,225/68/-1367,270/0/0,2.54/2.540001/2.540001
Yashi.X,242/68/-1367,270/0/0,2.54/2.540001/2.540001
Yashi.X,209/68/-1381,270/0/0,2.54/2.540001/2.540001
Yashi.X,192/68/-1381,270/0/0,2.54/2.540001/2.540001
Yashi.X,181/68/-1363,270/0/0,2.54/2.540001/2.540001
Yashi.X,197/68/-1363,270/0/0,2.54/2.540001/2.540001
Yashi.X,1082/68/-1584,270/0/0,2.54/2.540001/2.540001
Yashi.X,1066/68/-1584,270/0/0,2.54/2.540001/2.540001
Yashi.X,1077/68/-1602,270/0/0,2.54/2.540001/2.540001
Yashi.X,1094/68/-1602,270/0/0,2.54/2.540001/2.540001
Yashi.X,1127/68/-1588,270/0/0,2.54/2.540001/2.540001
Yashi.X,1110/68/-1588,270/0/0,2.54/2.540001/2.540001
Yashi.X,1099/68/-1570,270/0/0,2.54/2.540001/2.540001
Yashi.X,1115/68/-1570,270/0/0,2.54/2.540001/2.540001
Yashi.X,1022/68/-1560,270/0/0,2.54/2.540001/2.540001
Yashi.X,1006/68/-1560,270/0/0,2.54/2.540001/2.540001
Yashi.X,1017/68/-1578,270/0/0,2.54/2.540001/2.540001
Yashi.X,1034/68/-1578,270/0/0,2.54/2.540001/2.540001
Yashi.X,1001/68/-1592,270/0/0,2.54/2.540001/2.540001
Yashi.X,984/68/-1592,270/0/0,2.54/2.540001/2.540001
Yashi.X,973/68/-1574,270/0/0,2.54/2.540001/2.540001
Yashi.X,989/68/-1574,270/0/0,2.54/2.540001/2.540001
Yashi.X,1051/68/-1527,270/0/0,2.54/2.540001/2.540001
Yashi.X,1034/68/-1527,270/0/0,2.54/2.540001/2.540001
Yashi.X,1045/68/-1545,270/0/0,2.54/2.540001/2.540001
Yashi.X,1062/68/-1545,270/0/0,2.54/2.540001/2.540001
Yashi.X,1095/68/-1531,270/0/0,2.54/2.540001/2.540001
Yashi.X,1078/68/-1531,270/0/0,2.54/2.540001/2.540001
Yashi.X,1067/68/-1513,270/0/0,2.54/2.540001/2.540001
Yashi.X,1084/68/-1513,270/0/0,2.54/2.540001/2.540001
Yashi.X,1177/68/-1523,270/0/0,2.54/2.540001/2.540001
Yashi.X,1160/68/-1523,270/0/0,2.54/2.540001/2.540001
Yashi.X,1172/68/-1541,270/0/0,2.54/2.540001/2.540001
Yashi.X,1188/68/-1541,270/0/0,2.54/2.540001/2.540001
Yashi.X,1155/68/-1555,270/0/0,2.54/2.540001/2.540001
Yashi.X,1139/68/-1555,270/0/0,2.54/2.540001/2.540001
Yashi.X,1127/68/-1537,270/0/0,2.54/2.540001/2.540001
Yashi.X,1144/68/-1537,270/0/0,2.54/2.540001/2.540001
Yashi.X,1168/68/-1446,270/0/0,2.54/2.540001/2.540001
Yashi.X,1152/68/-1446,270/0/0,2.54/2.540001/2.540001
Yashi.X,1163/68/-1464,270/0/0,2.54/2.540001/2.540001
Yashi.X,1180/68/-1464,270/0/0,2.54/2.540001/2.540001
Yashi.X,1213/68/-1450,270/0/0,2.54/2.540001/2.540001
Yashi.X,1196/68/-1450,270/0/0,2.54/2.540001/2.540001
Yashi.X,1185/68/-1433,270/0/0,2.54/2.540001/2.540001
Yashi.X,1201/68/-1433,270/0/0,2.54/2.540001/2.540001
Yashi.X,1108/68/-1423,270/0/0,2.54/2.540001/2.540001
Yashi.X,1091/68/-1423,270/0/0,2.54/2.540001/2.540001
Yashi.X,1103/68/-1440,270/0/0,2.54/2.540001/2.540001
Yashi.X,1119/68/-1440,270/0/0,2.54/2.540001/2.540001
Yashi.X,1086/68/-1454,270/0/0,2.54/2.540001/2.540001
Yashi.X,1070/68/-1454,270/0/0,2.54/2.540001/2.540001
Yashi.X,1058/68/-1436,270/0/0,2.54/2.540001/2.540001
Yashi.X,1075/68/-1436,270/0/0,2.54/2.540001/2.540001
Yashi.X,1014/68/-1484,270/0/0,2.54/2.540001/2.540001
Yashi.X,997/68/-1484,270/0/0,2.54/2.540001/2.540001
Yashi.X,1008/68/-1501,270/0/0,2.54/2.540001/2.540001
Yashi.X,1025/68/-1501,270/0/0,2.54/2.540001/2.540001
Yashi.X,1058/68/-1488,270/0/0,2.54/2.540001/2.540001
Yashi.X,1041/68/-1488,270/0/0,2.54/2.540001/2.540001
Yashi.X,1030/68/-1470,270/0/0,2.54/2.540001/2.540001
Yashi.X,1047/68/-1470,270/0/0,2.54/2.540001/2.540001
Yashi.X,1140/68/-1480,270/0/0,2.54/2.540001/2.540001
Yashi.X,1123/68/-1480,270/0/0,2.54/2.540001/2.540001
Yashi.X,1134/68/-1498,270/0/0,2.54/2.540001/2.540001
Yashi.X,1151/68/-1498,270/0/0,2.54/2.540001/2.540001
Yashi.X,1118/68/-1511,270/0/0,2.54/2.540001/2.540001
Yashi.X,1101/68/-1511,270/0/0,2.54/2.540001/2.540001
Yashi.X,1090/68/-1494,270/0/0,2.54/2.540001/2.540001
Yashi.X,1107/68/-1494,270/0/0,2.54/2.540001/2.540001
Yashi.X,764/68/-1894,270/0/0,2.54/2.540001/2.540001
Yashi.X,747/68/-1894,270/0/0,2.54/2.540001/2.540001
Yashi.X,759/68/-1912,270/0/0,2.54/2.540001/2.540001
Yashi.X,775/68/-1912,270/0/0,2.54/2.540001/2.540001
Yashi.X,808/68/-1898,270/0/0,2.54/2.540001/2.540001
Yashi.X,792/68/-1898,270/0/0,2.54/2.540001/2.540001
Yashi.X,780/68/-1880,270/0/0,2.54/2.540001/2.540001
Yashi.X,797/68/-1880,270/0/0,2.54/2.540001/2.540001
Yashi.X,704/68/-1870,270/0/0,2.54/2.540001/2.540001
Yashi.X,687/68/-1870,270/0/0,2.54/2.540001/2.540001
Yashi.X,698/68/-1888,270/0/0,2.54/2.540001/2.540001
Yashi.X,715/68/-1888,270/0/0,2.54/2.540001/2.540001
Yashi.X,682/68/-1902,270/0/0,2.54/2.540001/2.540001
Yashi.X,665/68/-1902,270/0/0,2.54/2.540001/2.540001
Yashi.X,654/68/-1884,270/0/0,2.54/2.540001/2.540001
Yashi.X,671/68/-1884,270/0/0,2.54/2.540001/2.540001
Yashi.X,733/68/-1837,270/0/0,2.54/2.540001/2.540001
Yashi.X,716/68/-1837,270/0/0,2.54/2.540001/2.540001
Yashi.X,727/68/-1854,270/0/0,2.54/2.540001/2.540001
Yashi.X,744/68/-1854,270/0/0,2.54/2.540001/2.540001
Yashi.X,777/68/-1841,270/0/0,2.54/2.540001/2.540001
Yashi.X,760/68/-1841,270/0/0,2.54/2.540001/2.540001
Yashi.X,749/68/-1823,270/0/0,2.54/2.540001/2.540001
Yashi.X,766/68/-1823,270/0/0,2.54/2.540001/2.540001
Yashi.X,859/68/-1833,270/0/0,2.54/2.540001/2.540001
Yashi.X,842/68/-1833,270/0/0,2.54/2.540001/2.540001
Yashi.X,853/68/-1851,270/0/0,2.54/2.540001/2.540001
Yashi.X,870/68/-1851,270/0/0,2.54/2.540001/2.540001
Yashi.X,837/68/-1865,270/0/0,2.54/2.540001/2.540001
Yashi.X,820/68/-1865,270/0/0,2.54/2.540001/2.540001
Yashi.X,809/68/-1847,270/0/0,2.54/2.540001/2.540001
Yashi.X,826/68/-1847,270/0/0,2.54/2.540001/2.540001
Yashi.X,850/68/-1756,270/0/0,2.54/2.540001/2.540001
Yashi.X,833/68/-1756,270/0/0,2.54/2.540001/2.540001
Yashi.X,845/68/-1774,270/0/0,2.54/2.540001/2.540001
Yashi.X,861/68/-1774,270/0/0,2.54/2.540001/2.540001
Yashi.X,894/68/-1760,270/0/0,2.54/2.540001/2.540001
Yashi.X,878/68/-1760,270/0/0,2.54/2.540001/2.540001
Yashi.X,866/68/-1743,270/0/0,2.54/2.540001/2.540001
Yashi.X,883/68/-1743,270/0/0,2.54/2.540001/2.540001
Yashi.X,790/68/-1733,270/0/0,2.54/2.540001/2.540001
Yashi.X,773/68/-1733,270/0/0,2.54/2.540001/2.540001
Yashi.X,784/68/-1750,270/0/0,2.54/2.540001/2.540001
Yashi.X,801/68/-1750,270/0/0,2.54/2.540001/2.540001
Yashi.X,768/68/-1764,270/0/0,2.54/2.540001/2.540001
Yashi.X,751/68/-1764,270/0/0,2.54/2.540001/2.540001
Yashi.X,740/68/-1746,270/0/0,2.54/2.540001/2.540001
Yashi.X,757/68/-1746,270/0/0,2.54/2.540001/2.540001
Yashi.X,695/68/-1793,270/0/0,2.54/2.540001/2.540001
Yashi.X,679/68/-1793,270/0/0,2.54/2.540001/2.540001
Yashi.X,690/68/-1811,270/0/0,2.54/2.540001/2.540001
Yashi.X,707/68/-1811,270/0/0,2.54/2.540001/2.540001
Yashi.X,740/68/-1797,270/0/0,2.54/2.540001/2.540001
Yashi.X,723/68/-1797,270/0/0,2.54/2.540001/2.540001
Yashi.X,712/68/-1780,270/0/0,2.54/2.540001/2.540001
Yashi.X,728/68/-1780,270/0/0,2.54/2.540001/2.540001
Yashi.X,821/68/-1790,270/0/0,2.54/2.540001/2.540001
Yashi.X,805/68/-1790,270/0/0,2.54/2.540001/2.540001
Yashi.X,816/68/-1808,270/0/0,2.54/2.540001/2.540001
Yashi.X,833/68/-1808,270/0/0,2.54/2.540001/2.540001
Yashi.X,800/68/-1821,270/0/0,2.54/2.540001/2.540001
Yashi.X,783/68/-1821,270/0/0,2.54/2.540001/2.540001
Yashi.X,772/68/-1804,270/0/0,2.54/2.540001/2.540001
Yashi.X,788/68/-1804,270/0/0,2.54/2.540001/2.540001
Yashi.X,1107/68/-1804,270/0/0,2.54/2.540001/2.540001
Yashi.X,1090/68/-1804,270/0/0,2.54/2.540001/2.540001
Yashi.X,1101/68/-1821,270/0/0,2.54/2.540001/2.540001
Yashi.X,1118/68/-1821,270/0/0,2.54/2.540001/2.540001
Yashi.X,1151/68/-1808,270/0/0,2.54/2.540001/2.540001
Yashi.X,1134/68/-1808,270/0/0,2.54/2.540001/2.540001
Yashi.X,1123/68/-1790,270/0/0,2.54/2.540001/2.540001
Yashi.X,1140/68/-1790,270/0/0,2.54/2.540001/2.540001
Yashi.X,1047/68/-1780,270/0/0,2.54/2.540001/2.540001
Yashi.X,1030/68/-1780,270/0/0,2.54/2.540001/2.540001
Yashi.X,1041/68/-1797,270/0/0,2.54/2.540001/2.540001
Yashi.X,1058/68/-1797,270/0/0,2.54/2.540001/2.540001
Yashi.X,1025/68/-1811,270/0/0,2.54/2.540001/2.540001
Yashi.X,1008/68/-1811,270/0/0,2.54/2.540001/2.540001
Yashi.X,997/68/-1793,270/0/0,2.54/2.540001/2.540001
Yashi.X,1014/68/-1793,270/0/0,2.54/2.540001/2.540001
Yashi.X,1075/68/-1746,270/0/0,2.54/2.540001/2.540001
Yashi.X,1058/68/-1746,270/0/0,2.54/2.540001/2.540001
Yashi.X,1070/68/-1764,270/0/0,2.54/2.540001/2.540001
Yashi.X,1086/68/-1764,270/0/0,2.54/2.540001/2.540001
Yashi.X,1119/68/-1750,270/0/0,2.54/2.540001/2.540001
Yashi.X,1103/68/-1750,270/0/0,2.54/2.540001/2.540001
Yashi.X,1091/68/-1733,270/0/0,2.54/2.540001/2.540001
Yashi.X,1108/68/-1733,270/0/0,2.54/2.540001/2.540001
Yashi.X,1201/68/-1743,270/0/0,2.54/2.540001/2.540001
Yashi.X,1185/68/-1743,270/0/0,2.54/2.540001/2.540001
Yashi.X,1196/68/-1760,270/0/0,2.54/2.540001/2.540001
Yashi.X,1213/68/-1760,270/0/0,2.54/2.540001/2.540001
Yashi.X,1180/68/-1774,270/0/0,2.54/2.540001/2.540001
Yashi.X,1163/68/-1774,270/0/0,2.54/2.540001/2.540001
Yashi.X,1152/68/-1756,270/0/0,2.54/2.540001/2.540001
Yashi.X,1168/68/-1756,270/0/0,2.54/2.540001/2.540001
Yashi.X,1144/68/-1847,270/0/0,2.54/2.540001/2.540001
Yashi.X,1127/68/-1847,270/0/0,2.54/2.540001/2.540001
Yashi.X,1139/68/-1865,270/0/0,2.54/2.540001/2.540001
Yashi.X,1155/68/-1865,270/0/0,2.54/2.540001/2.540001
Yashi.X,1188/68/-1851,270/0/0,2.54/2.540001/2.540001
Yashi.X,1172/68/-1851,270/0/0,2.54/2.540001/2.540001
Yashi.X,1160/68/-1833,270/0/0,2.54/2.540001/2.540001
Yashi.X,1177/68/-1833,270/0/0,2.54/2.540001/2.540001
Yashi.X,1084/68/-1823,270/0/0,2.54/2.540001/2.540001
Yashi.X,1067/68/-1823,270/0/0,2.54/2.540001/2.540001
Yashi.X,1078/68/-1841,270/0/0,2.54/2.540001/2.540001
Yashi.X,1095/68/-1841,270/0/0,2.54/2.540001/2.540001
Yashi.X,1062/68/-1854,270/0/0,2.54/2.540001/2.540001
Yashi.X,1045/68/-1854,270/0/0,2.54/2.540001/2.540001
Yashi.X,1034/68/-1837,270/0/0,2.54/2.540001/2.540001
Yashi.X,1051/68/-1837,270/0/0,2.54/2.540001/2.540001
Yashi.X,989/68/-1884,270/0/0,2.54/2.540001/2.540001
Yashi.X,973/68/-1884,270/0/0,2.54/2.540001/2.540001
Yashi.X,984/68/-1902,270/0/0,2.54/2.540001/2.540001
Yashi.X,1001/68/-1902,270/0/0,2.54/2.540001/2.540001
Yashi.X,1034/68/-1888,270/0/0,2.54/2.540001/2.540001
Yashi.X,1017/68/-1888,270/0/0,2.54/2.540001/2.540001
Yashi.X,1006/68/-1870,270/0/0,2.54/2.540001/2.540001
Yashi.X,1022/68/-1870,270/0/0,2.54/2.540001/2.540001
Yashi.X,1115/68/-1880,270/0/0,2.54/2.540001/2.540001
Yashi.X,1099/68/-1880,270/0/0,2.54/2.540001/2.540001
Yashi.X,1110/68/-1898,270/0/0,2.54/2.540001/2.540001
Yashi.X,1127/68/-1898,270/0/0,2.54/2.540001/2.540001
Yashi.X,1094/68/-1912,270/0/0,2.54/2.540001/2.540001
Yashi.X,1077/68/-1912,270/0/0,2.54/2.540001/2.540001
Yashi.X,1066/68/-1894,270/0/0,2.54/2.540001/2.540001
Yashi.X,1082/68/-1894,270/0/0,2.54/2.540001/2.540001
Yashi.X,-712/68/-1670,270/0/0,2.54/2.540001/2.540001
Yashi.X,-728/68/-1670,270/0/0,2.54/2.540001/2.540001
Yashi.X,-717/68/-1688,270/0/0,2.54/2.540001/2.540001
Yashi.X,-700/68/-1688,270/0/0,2.54/2.540001/2.540001
Yashi.X,-667/68/-1674,270/0/0,2.54/2.540001/2.540001
Yashi.X,-684/68/-1674,270/0/0,2.54/2.540001/2.540001
Yashi.X,-695/68/-1656,270/0/0,2.54/2.540001/2.540001
Yashi.X,-679/68/-1656,270/0/0,2.54/2.540001/2.540001
Yashi.X,-772/68/-1646,270/0/0,2.54/2.540001/2.540001
Yashi.X,-788/68/-1646,270/0/0,2.54/2.540001/2.540001
Yashi.X,-777/68/-1664,270/0/0,2.54/2.540001/2.540001
Yashi.X,-760/68/-1664,270/0/0,2.54/2.540001/2.540001
Yashi.X,-793/68/-1678,270/0/0,2.54/2.540001/2.540001
Yashi.X,-810/68/-1678,270/0/0,2.54/2.540001/2.540001
Yashi.X,-821/68/-1660,270/0/0,2.54/2.540001/2.540001
Yashi.X,-805/68/-1660,270/0/0,2.54/2.540001/2.540001
Yashi.X,-743/68/-1613,270/0/0,2.54/2.540001/2.540001
Yashi.X,-760/68/-1613,270/0/0,2.54/2.540001/2.540001
Yashi.X,-749/68/-1630,270/0/0,2.54/2.540001/2.540001
Yashi.X,-732/68/-1630,270/0/0,2.54/2.540001/2.540001
Yashi.X,-699/68/-1617,270/0/0,2.54/2.540001/2.540001
Yashi.X,-716/68/-1617,270/0/0,2.54/2.540001/2.540001
Yashi.X,-727/68/-1599,270/0/0,2.54/2.540001/2.540001
Yashi.X,-710/68/-1599,270/0/0,2.54/2.540001/2.540001
Yashi.X,-617/68/-1609,270/0/0,2.54/2.540001/2.540001
Yashi.X,-634/68/-1609,270/0/0,2.54/2.540001/2.540001
Yashi.X,-622/68/-1627,270/0/0,2.54/2.540001/2.540001
Yashi.X,-606/68/-1627,270/0/0,2.54/2.540001/2.540001
Yashi.X,-639/68/-1641,270/0/0,2.54/2.540001/2.540001
Yashi.X,-655/68/-1641,270/0/0,2.54/2.540001/2.540001
Yashi.X,-667/68/-1623,270/0/0,2.54/2.540001/2.540001
Yashi.X,-650/68/-1623,270/0/0,2.54/2.540001/2.540001
Yashi.X,-626/68/-1532,270/0/0,2.54/2.540001/2.540001
Yashi.X,-642/68/-1532,270/0/0,2.54/2.540001/2.540001
Yashi.X,-631/68/-1550,270/0/0,2.54/2.540001/2.540001
Yashi.X,-614/68/-1550,270/0/0,2.54/2.540001/2.540001
Yashi.X,-581/68/-1536,270/0/0,2.54/2.540001/2.540001
Yashi.X,-598/68/-1536,270/0/0,2.54/2.540001/2.540001
Yashi.X,-609/68/-1519,270/0/0,2.54/2.540001/2.540001
Yashi.X,-593/68/-1519,270/0/0,2.54/2.540001/2.540001
Yashi.X,-686/68/-1509,270/0/0,2.54/2.540001/2.540001
Yashi.X,-703/68/-1509,270/0/0,2.54/2.540001/2.540001
Yashi.X,-691/68/-1526,270/0/0,2.54/2.540001/2.540001
Yashi.X,-675/68/-1526,270/0/0,2.54/2.540001/2.540001
Yashi.X,-708/68/-1540,270/0/0,2.54/2.540001/2.540001
Yashi.X,-724/68/-1540,270/0/0,2.54/2.540001/2.540001
Yashi.X,-736/68/-1522,270/0/0,2.54/2.540001/2.540001
Yashi.X,-719/68/-1522,270/0/0,2.54/2.540001/2.540001
Yashi.X,-780/68/-1569,270/0/0,2.54/2.540001/2.540001
